,Date,1
3081,2024-01-25 21,9.42
3082,2024-01-25 22,9.42
3083,2024-01-25 23,9.14
3084,2024-01-26 00,9.1
3085,2024-01-26 01,9.23
3086,2024-01-26 02,9.34
3087,2024-01-26 03,9.41
3088,2024-01-26 04,9.42
3089,2024-01-26 05,9.67
3090,2024-01-26 06,9.77
3091,2024-01-26 07,10.1
3092,2024-01-26 08,10.55
3093,2024-01-26 09,10.74
3094,2024-01-26 10,12.14
3095,2024-01-26 11,15.1
3096,2024-01-26 12,14.53
3097,2024-01-26 13,13.49
3098,2024-01-26 14,13.81
3099,2024-01-26 15,13.31
3100,2024-01-26 16,12.52
3101,2024-01-26 17,11.94
3102,2024-01-26 18,11.56
3103,2024-01-26 19,11.29
3104,2024-01-26 20,11.62
3105,2024-01-26 21,11.45
3106,2024-01-26 22,11.39
3107,2024-01-26 23,11.3
3108,2024-01-27 00,11.01
3109,2024-01-27 01,11.75
3110,2024-01-27 02,11.69
3111,2024-01-27 03,11.61
3112,2024-01-27 04,11.48
3113,2024-01-27 05,11.66
3114,2024-01-27 06,11.2
3115,2024-01-27 07,11.64
3116,2024-01-27 08,12.12
3117,2024-01-27 09,12.76
3118,2024-01-27 10,13.23
3119,2024-01-27 11,13.25
3120,2024-01-27 12,12.67
3121,2024-01-27 13,12.6
3122,2024-01-27 14,12.1
3123,2024-01-27 15,12.21
3124,2024-01-27 16,12.0
3125,2024-01-27 17,11.93
3126,2024-01-27 18,11.89
3127,2024-01-27 19,11.99
3128,2024-01-27 20,12.0
3129,2024-01-27 21,11.57
3130,2024-01-27 22,11.13
3131,2024-01-27 23,11.17
3132,2024-01-28 00,10.89
3133,2024-01-28 01,10.65
3134,2024-01-28 02,10.2
3135,2024-01-28 03,10.38
3136,2024-01-28 04,10.4
3137,2024-01-28 05,10.54
3138,2024-01-28 06,10.6
3139,2024-01-28 07,10.9
3140,2024-01-28 08,11.39
3141,2024-01-28 09,11.51
3142,2024-01-28 10,12.71
3143,2024-01-28 11,14.41
3144,2024-01-28 12,14.68
3145,2024-01-28 13,15.28
3146,2024-01-28 14,14.99
3147,2024-01-28 15,13.34
3148,2024-01-28 16,12.87
3149,2024-01-28 17,12.34
3150,2024-01-28 18,12.21
3151,2024-01-28 19,11.87
3152,2024-01-28 20,11.96
3153,2024-01-28 21,12.22
3154,2024-01-28 22,12.11
3155,2024-01-28 23,12.22
3156,2024-01-29 00,12.44
3157,2024-01-29 01,13.01
3158,2024-01-29 02,12.96
3159,2024-01-29 03,12.67
3160,2024-01-29 04,12.73
3161,2024-01-29 05,12.86
3162,2024-01-29 06,12.78
3163,2024-01-29 07,13.41
3164,2024-01-29 08,16.39
3165,2024-01-29 09,21.74
3166,2024-01-29 10,24.88
3167,2024-01-29 11,25.09
3168,2024-01-29 12,29.0
3169,2024-01-29 13,28.99
3170,2024-01-29 14,27.28
3171,2024-01-29 15,27.68
3172,2024-01-29 16,26.19
3173,2024-01-29 17,19.38
3174,2024-01-29 18,17.7
3175,2024-01-29 19,17.49
3176,2024-01-29 20,17.36
3177,2024-01-29 21,16.5
3178,2024-01-29 22,15.66
3179,2024-01-29 23,16.18
3180,2024-01-30 00,16.14
3181,2024-01-30 01,16.15
3182,2024-01-30 02,16.52
3183,2024-01-30 03,16.01
3184,2024-01-30 04,15.42
3185,2024-01-30 05,15.11
3186,2024-01-30 06,15.14
3187,2024-01-30 07,15.31
3188,2024-01-30 08,15.3
3189,2024-01-30 09,15.61
3190,2024-01-30 10,15.62
3191,2024-01-30 11,16.69
3192,2024-01-30 12,17.0
3193,2024-01-30 13,17.44
3194,2024-01-30 14,18.64
3195,2024-01-30 15,21.97
3196,2024-01-30 16,20.44
3197,2024-01-30 17,18.65
3198,2024-01-30 18,16.6
3199,2024-01-30 19,15.62
3200,2024-01-30 20,15.34
3201,2024-01-30 21,16.15
3202,2024-01-30 22,16.49
3203,2024-01-30 23,16.62
3204,2024-01-31 00,16.64
3205,2024-01-31 01,16.4
3206,2024-01-31 02,15.72
3207,2024-01-31 03,15.16
3208,2024-01-31 04,15.02
3209,2024-01-31 05,15.26
3210,2024-01-31 06,15.95
3211,2024-01-31 07,16.42
3212,2024-01-31 08,19.13
3213,2024-01-31 09,21.73
3214,2024-01-31 10,
3215,2024-01-31 11,30.82
3216,2024-01-31 12,31.52
3217,2024-01-31 13,32.26
3218,2024-01-31 14,30.91
3219,2024-01-31 15,30.0
3220,2024-01-31 16,29.71
3221,2024-01-31 17,24.76
3222,2024-01-31 18,18.84
3223,2024-01-31 19,17.25
3224,2024-01-31 20,17.28
3225,2024-01-31 21,17.3
3226,2024-01-31 22,16.45
3227,2024-01-31 23,15.55
3228,2024-02-01 00,15.67
3229,2024-02-01 01,15.63
3230,2024-02-01 02,15.46
3231,2024-02-01 03,15.39
3232,2024-02-01 04,15.16
3233,2024-02-01 05,15.81
3234,2024-02-01 06,15.65
3235,2024-02-01 07,16.34
3236,2024-02-01 08,23.42
3237,2024-02-01 09,30.64
3238,2024-02-01 10,32.26
3239,2024-02-01 11,31.19
3240,2024-02-01 12,33.57
3241,2024-02-01 13,31.2
3242,2024-02-01 14,28.91
3243,2024-02-01 15,27.02
3244,2024-02-01 16,23.64
3245,2024-02-01 17,
3246,2024-02-01 18,20.45
3247,2024-02-01 19,18.95
3248,2024-02-01 20,17.92
3249,2024-02-01 21,18.51
3250,2024-02-01 22,19.25
3251,2024-02-01 23,19.7
3252,2024-02-02 00,19.32
3253,2024-02-02 01,18.28
3254,2024-02-02 02,18.29
3255,2024-02-02 03,17.89
3256,2024-02-02 04,17.82
3257,2024-02-02 05,17.65
3258,2024-02-02 06,17.64
3259,2024-02-02 07,18.08
3260,2024-02-02 08,18.32
3261,2024-02-02 09,19.02
3262,2024-02-02 10,18.02
3263,2024-02-02 11,17.14
3264,2024-02-02 12,16.73
3265,2024-02-02 13,16.89
3266,2024-02-02 14,17.11
3267,2024-02-02 15,16.7
3268,2024-02-02 16,16.26
3269,2024-02-02 17,15.78
3270,2024-02-02 18,15.72
3271,2024-02-02 19,15.83
3272,2024-02-02 20,15.95
3273,2024-02-02 21,16.08
3274,2024-02-02 22,16.25
3275,2024-02-02 23,16.45
3276,2024-02-03 00,16.49
3277,2024-02-03 01,16.55
3278,2024-02-03 02,16.27
3279,2024-02-03 03,15.88
3280,2024-02-03 04,15.82
3281,2024-02-03 05,15.88
3282,2024-02-03 06,15.82
3283,2024-02-03 07,15.73
3284,2024-02-03 08,15.81
3285,2024-02-03 09,16.89
3286,2024-02-03 10,20.05
3287,2024-02-03 11,24.91
3288,2024-02-03 12,30.41
3289,2024-02-03 13,25.32
3290,2024-02-03 14,19.87
3291,2024-02-03 15,18.1
3292,2024-02-03 16,17.08
3293,2024-02-03 17,16.94
3294,2024-02-03 18,16.73
3295,2024-02-03 19,16.16
3296,2024-02-03 20,16.8
3297,2024-02-03 21,17.13
3298,2024-02-03 22,17.5
3299,2024-02-03 23,17.72
3300,2024-02-04 00,17.85
3301,2024-02-04 01,17.87
3302,2024-02-04 02,18.05
3303,2024-02-04 03,18.21
3304,2024-02-04 04,17.82
3305,2024-02-04 05,17.69
3306,2024-02-04 06,17.31
3307,2024-02-04 07,17.3
3308,2024-02-04 08,18.3
3309,2024-02-04 09,19.76
3310,2024-02-04 10,20.4
3311,2024-02-04 11,24.82
3312,2024-02-04 12,29.58
3313,2024-02-04 13,27.21
3314,2024-02-04 14,29.22
3315,2024-02-04 15,26.8
3316,2024-02-04 16,25.17
3317,2024-02-04 17,20.46
3318,2024-02-04 18,18.36
3319,2024-02-04 19,16.67
3320,2024-02-04 20,14.75
3321,2024-02-04 21,12.22
3322,2024-02-04 22,11.81
3323,2024-02-04 23,12.25
3324,2024-02-05 00,12.35
3325,2024-02-05 01,12.97
3326,2024-02-05 02,13.61
3327,2024-02-05 03,13.91
3328,2024-02-05 04,14.24
3329,2024-02-05 05,14.77
3330,2024-02-05 06,14.91
3331,2024-02-05 07,15.14
3332,2024-02-05 08,15.77
3333,2024-02-05 09,15.97
3334,2024-02-05 10,16.39
3335,2024-02-05 11,17.05
3336,2024-02-05 12,18.34
3337,2024-02-05 13,18.26
3338,2024-02-05 14,18.69
3339,2024-02-05 15,18.06
3340,2024-02-05 16,16.74
3341,2024-02-05 17,15.26
3342,2024-02-05 18,14.83
3343,2024-02-05 19,14.49
3344,2024-02-05 20,14.24
3345,2024-02-05 21,14.09
3346,2024-02-05 22,14.0
3347,2024-02-05 23,13.83
3348,2024-02-06 00,13.76
3349,2024-02-06 01,13.68
3350,2024-02-06 02,13.41
3351,2024-02-06 03,13.66
3352,2024-02-06 04,14.04
3353,2024-02-06 05,13.95
3354,2024-02-06 06,13.99
3355,2024-02-06 07,14.47
3356,2024-02-06 08,15.18
3357,2024-02-06 09,15.34
3358,2024-02-06 10,16.44
3359,2024-02-06 11,16.89
3360,2024-02-06 12,17.08
3361,2024-02-06 13,19.45
3362,2024-02-06 14,18.5
3363,2024-02-06 15,16.7
3364,2024-02-06 16,16.56
3365,2024-02-06 17,15.78
3366,2024-02-06 18,15.3
3367,2024-02-06 19,15.04
3368,2024-02-06 20,15.06
3369,2024-02-06 21,15.17
3370,2024-02-06 22,15.13
3371,2024-02-06 23,15.02
3372,2024-02-07 00,15.24
3373,2024-02-07 01,15.3
3374,2024-02-07 02,
3375,2024-02-07 03,15.02
3376,2024-02-07 04,14.51
3377,2024-02-07 05,13.66
3378,2024-02-07 06,13.51
3379,2024-02-07 07,13.61
3380,2024-02-07 08,13.78
3381,2024-02-07 09,14.09
3382,2024-02-07 10,14.28
3383,2024-02-07 11,14.97
3384,2024-02-07 12,13.99
3385,2024-02-07 13,13.41
3386,2024-02-07 14,12.81
3387,2024-02-07 15,12.21
3388,2024-02-07 16,11.43
3389,2024-02-07 17,11.05
3390,2024-02-07 18,10.78
3391,2024-02-07 19,11.03
3392,2024-02-07 20,11.17
3393,2024-02-07 21,11.29
3394,2024-02-07 22,11.75
3395,2024-02-07 23,11.74
3396,2024-02-08 00,11.86
3397,2024-02-08 01,11.82
3398,2024-02-08 02,11.58
3399,2024-02-08 03,11.45
3400,2024-02-08 04,11.29
3401,2024-02-08 05,11.29
3402,2024-02-08 06,11.29
3403,2024-02-08 07,11.4
3404,2024-02-08 08,11.61
3405,2024-02-08 09,12.17
3406,2024-02-08 10,12.33
3407,2024-02-08 11,12.3
3408,2024-02-08 12,12.01
3409,2024-02-08 13,11.55
3410,2024-02-08 14,11.31
3411,2024-02-08 15,10.84
3412,2024-02-08 16,10.56
3413,2024-02-08 17,10.46
3414,2024-02-08 18,10.45
3415,2024-02-08 19,10.54
3416,2024-02-08 20,10.81
3417,2024-02-08 21,10.83
3418,2024-02-08 22,10.83
3419,2024-02-08 23,10.83
3420,2024-02-09 00,10.95
3421,2024-02-09 01,10.88
3422,2024-02-09 02,10.86
3423,2024-02-09 03,10.81
3424,2024-02-09 04,10.44
3425,2024-02-09 05,9.99
3426,2024-02-09 06,9.62
3427,2024-02-09 07,9.41
3428,2024-02-09 08,9.63
3429,2024-02-09 09,9.42
3430,2024-02-09 10,9.6
3431,2024-02-09 11,10.51
3432,2024-02-09 12,10.49
3433,2024-02-09 13,10.44
3434,2024-02-09 14,9.89
3435,2024-02-09 15,9.92
3436,2024-02-09 16,9.54
3437,2024-02-09 17,9.79
3438,2024-02-09 18,9.7
3439,2024-02-09 19,9.77
3440,2024-02-09 20,9.82
3441,2024-02-09 21,9.88
3442,2024-02-09 22,10.07
3443,2024-02-09 23,10.13
3444,2024-02-10 00,10.18
3445,2024-02-10 01,10.13
3446,2024-02-10 02,10.04
3447,2024-02-10 03,9.99
3448,2024-02-10 04,9.84
3449,2024-02-10 05,10.05
3450,2024-02-10 06,10.06
3451,2024-02-10 07,10.37
3452,2024-02-10 08,11.42
3453,2024-02-10 09,13.11
3454,2024-02-10 10,14.93
3455,2024-02-10 11,15.53
3456,2024-02-10 12,16.74
3457,2024-02-10 13,17.83
3458,2024-02-10 14,18.38
3459,2024-02-10 15,16.51
3460,2024-02-10 16,14.73
3461,2024-02-10 17,13.36
3462,2024-02-10 18,12.22
3463,2024-02-10 19,12.05
3464,2024-02-10 20,10.84
3465,2024-02-10 21,10.79
3466,2024-02-10 22,10.72
3467,2024-02-10 23,9.52
3468,2024-02-11 00,8.56
3469,2024-02-11 01,8.02
3470,2024-02-11 02,7.49
3471,2024-02-11 03,7.17
3472,2024-02-11 04,6.51
3473,2024-02-11 05,7.09
3474,2024-02-11 06,6.49
3475,2024-02-11 07,8.66
3476,2024-02-11 08,17.43
3477,2024-02-11 09,21.43
3478,2024-02-11 10,24.15
3479,2024-02-11 11,25.15
3480,2024-02-11 12,25.52
3481,2024-02-11 13,26.36
3482,2024-02-11 14,26.11
3483,2024-02-11 15,25.42
3484,2024-02-11 16,22.61
3485,2024-02-11 17,19.13
3486,2024-02-11 18,13.78
3487,2024-02-11 19,12.89
3488,2024-02-11 20,11.88
3489,2024-02-11 21,11.38
3490,2024-02-11 22,11.77
3491,2024-02-11 23,11.61
3492,2024-02-12 00,10.81
3493,2024-02-12 01,10.07
3494,2024-02-12 02,8.94
3495,2024-02-12 03,9.23
3496,2024-02-12 04,8.94
3497,2024-02-12 05,9.4
3498,2024-02-12 06,9.29
3499,2024-02-12 07,10.7
3500,2024-02-12 08,21.24
3501,2024-02-12 09,24.98
3502,2024-02-12 10,27.87
3503,2024-02-12 11,29.43
3504,2024-02-12 12,30.37
3505,2024-02-12 13,29.53
3506,2024-02-12 14,26.2
3507,2024-02-12 15,26.19
3508,2024-02-12 16,23.55
3509,2024-02-12 17,20.35
3510,2024-02-12 18,
3511,2024-02-12 19,13.16
3512,2024-02-12 20,12.47
3513,2024-02-12 21,11.85
3514,2024-02-12 22,10.94
3515,2024-02-12 23,10.85
3516,2024-02-13 00,10.55
3517,2024-02-13 01,10.84
3518,2024-02-13 02,10.84
3519,2024-02-13 03,9.81
3520,2024-02-13 04,10.38
3521,2024-02-13 05,9.42
3522,2024-02-13 06,9.86
3523,2024-02-13 07,11.76
3524,2024-02-13 08,21.95
3525,2024-02-13 09,26.37
3526,2024-02-13 10,26.94
3527,2024-02-13 11,26.7
3528,2024-02-13 12,26.75
3529,2024-02-13 13,27.0
3530,2024-02-13 14,26.66
3531,2024-02-13 15,25.22
3532,2024-02-13 16,23.47
3533,2024-02-13 17,20.57
3534,2024-02-13 18,15.54
3535,2024-02-13 19,13.26
3536,2024-02-13 20,12.14
3537,2024-02-13 21,12.43
3538,2024-02-13 22,12.56
3539,2024-02-13 23,11.33
3540,2024-02-14 00,
3541,2024-02-14 01,10.22
3542,2024-02-14 02,11.28
3543,2024-02-14 03,10.57
3544,2024-02-14 04,12.11
3545,2024-02-14 05,11.36
3546,2024-02-14 06,12.21
3547,2024-02-14 07,13.81
3548,2024-02-14 08,22.16
3549,2024-02-14 09,27.67
3550,2024-02-14 10,30.16
3551,2024-02-14 11,30.98
3552,2024-02-14 12,29.77
3553,2024-02-14 13,29.96
3554,2024-02-14 14,29.12
3555,2024-02-14 15,28.21
3556,2024-02-14 16,27.85
3557,2024-02-14 17,22.77
3558,2024-02-14 18,17.6
3559,2024-02-14 19,15.23
3560,2024-02-14 20,14.0
3561,2024-02-14 21,14.0
3562,2024-02-14 22,13.99
3563,2024-02-14 23,14.09
3564,2024-02-15 00,13.9
3565,2024-02-15 01,13.8
3566,2024-02-15 02,13.49
3567,2024-02-15 03,13.05
3568,2024-02-15 04,12.81
3569,2024-02-15 05,13.29
3570,2024-02-15 06,15.4
3571,2024-02-15 07,17.01
3572,2024-02-15 08,25.98
3573,2024-02-15 09,27.88
3574,2024-02-15 10,28.7
3575,2024-02-15 11,30.38
3576,2024-02-15 12,30.85
3577,2024-02-15 13,30.56
3578,2024-02-15 14,29.34
3579,2024-02-15 15,28.04
3580,2024-02-15 16,26.19
3581,2024-02-15 17,22.31
3582,2024-02-15 18,19.51
3583,2024-02-15 19,18.55
3584,2024-02-15 20,19.33
3585,2024-02-15 21,16.73
3586,2024-02-15 22,16.11
3587,2024-02-15 23,15.25
3588,2024-02-16 00,14.44
3589,2024-02-16 01,13.96
3590,2024-02-16 02,13.58
3591,2024-02-16 03,13.22
3592,2024-02-16 04,12.99
3593,2024-02-16 05,12.7
3594,2024-02-16 06,12.41
3595,2024-02-16 07,12.21
3596,2024-02-16 08,12.42
3597,2024-02-16 09,13.2
3598,2024-02-16 10,14.03
3599,2024-02-16 11,16.19
3600,2024-02-16 12,15.25
3601,2024-02-16 13,14.63
3602,2024-02-16 14,14.59
3603,2024-02-16 15,14.68
3604,2024-02-16 16,14.22
3605,2024-02-16 17,14.11
3606,2024-02-16 18,13.85
3607,2024-02-16 19,13.82
3608,2024-02-16 20,13.84
3609,2024-02-16 21,13.83
3610,2024-02-16 22,13.98
3611,2024-02-16 23,14.09
3612,2024-02-17 00,14.29
3613,2024-02-17 01,14.45
3614,2024-02-17 02,14.62
3615,2024-02-17 03,14.89
3616,2024-02-17 04,15.02
3617,2024-02-17 05,15.02
3618,2024-02-17 06,15.02
3619,2024-02-17 07,15.37
3620,2024-02-17 08,16.01
3621,2024-02-17 09,18.51
3622,2024-02-17 10,22.22
3623,2024-02-17 11,23.92
3624,2024-02-17 12,21.14
3625,2024-02-17 13,18.83
3626,2024-02-17 14,17.98
3627,2024-02-17 15,17.93
3628,2024-02-17 16,21.85
3629,2024-02-17 17,20.4
3630,2024-02-17 18,15.86
3631,2024-02-17 19,15.48
3632,2024-02-17 20,15.21
3633,2024-02-17 21,15.46
3634,2024-02-17 22,15.18
3635,2024-02-17 23,14.62
3636,2024-02-18 00,14.11
3637,2024-02-18 01,13.99
3638,2024-02-18 02,13.68
3639,2024-02-18 03,13.47
3640,2024-02-18 04,13.24
3641,2024-02-18 05,12.36
3642,2024-02-18 06,13.48
3643,2024-02-18 07,14.52
3644,2024-02-18 08,22.92
3645,2024-02-18 09,29.29
3646,2024-02-18 10,30.62
3647,2024-02-18 11,30.9
3648,2024-02-18 12,31.22
3649,2024-02-18 13,31.33
3650,2024-02-18 14,32.49
3651,2024-02-18 15,30.95
3652,2024-02-18 16,30.48
3653,2024-02-18 17,26.01
3654,2024-02-18 18,21.24
3655,2024-02-18 19,18.89
3656,2024-02-18 20,18.64
3657,2024-02-18 21,18.77
3658,2024-02-18 22,19.55
3659,2024-02-18 23,18.28
3660,2024-02-19 00,17.32
3661,2024-02-19 01,16.66
3662,2024-02-19 02,17.19
3663,2024-02-19 03,17.96
3664,2024-02-19 04,17.38
3665,2024-02-19 05,18.28
3666,2024-02-19 06,18.02
3667,2024-02-19 07,19.23
3668,2024-02-19 08,27.84
3669,2024-02-19 09,32.91
3670,2024-02-19 10,33.94
3671,2024-02-19 11,31.49
3672,2024-02-19 12,31.87
3673,2024-02-19 13,33.6
3674,2024-02-19 14,32.12
3675,2024-02-19 15,31.35
3676,2024-02-19 16,27.37
3677,2024-02-19 17,24.95
3678,2024-02-19 18,22.37
3679,2024-02-19 19,21.28
3680,2024-02-19 20,21.79
3681,2024-02-19 21,21.81
3682,2024-02-19 22,21.06
3683,2024-02-19 23,21.11
3684,2024-02-20 00,20.64
3685,2024-02-20 01,20.4
3686,2024-02-20 02,20.5
3687,2024-02-20 03,20.47
3688,2024-02-20 04,19.97
3689,2024-02-20 05,19.46
3690,2024-02-20 06,18.27
3691,2024-02-20 07,19.8
3692,2024-02-20 08,26.84
3693,2024-02-20 09,28.2
3694,2024-02-20 10,31.2
3695,2024-02-20 11,29.39
3696,2024-02-20 12,30.82
3697,2024-02-20 13,30.83
3698,2024-02-20 14,31.24
3699,2024-02-20 15,30.6
3700,2024-02-20 16,30.25
3701,2024-02-20 17,27.9
3702,2024-02-20 18,24.42
3703,2024-02-20 19,22.88
3704,2024-02-20 20,21.88
3705,2024-02-20 21,22.27
3706,2024-02-20 22,22.22
3707,2024-02-20 23,21.35
3708,2024-02-21 00,21.08
3709,2024-02-21 01,21.06
3710,2024-02-21 02,20.62
3711,2024-02-21 03,20.84
3712,2024-02-21 04,20.05
3713,2024-02-21 05,18.77
3714,2024-02-21 06,18.02
3715,2024-02-21 07,20.44
3716,2024-02-21 08,28.46
3717,2024-02-21 09,32.11
3718,2024-02-21 10,30.48
3719,2024-02-21 11,29.42
3720,2024-02-21 12,32.22
3721,2024-02-21 13,31.64
3722,2024-02-21 14,28.24
3723,2024-02-21 15,30.51
3724,2024-02-21 16,28.57
3725,2024-02-21 17,24.33
3726,2024-02-21 18,23.46
3727,2024-02-21 19,22.84
3728,2024-02-21 20,21.59
3729,2024-02-21 21,20.43
3730,2024-02-21 22,20.03
3731,2024-02-21 23,20.22
3732,2024-02-22 00,21.08
3733,2024-02-22 01,20.42
3734,2024-02-22 02,20.94
3735,2024-02-22 03,20.27
3736,2024-02-22 04,19.94
3737,2024-02-22 05,18.73
3738,2024-02-22 06,18.56
3739,2024-02-22 07,20.51
3740,2024-02-22 08,24.56
3741,2024-02-22 09,21.79
3742,2024-02-22 10,20.45
3743,2024-02-22 11,18.93
3744,2024-02-22 12,19.96
3745,2024-02-22 13,20.85
3746,2024-02-22 14,20.64
3747,2024-02-22 15,18.93
3748,2024-02-22 16,17.39
3749,2024-02-22 17,16.17
3750,2024-02-22 18,15.45
3751,2024-02-22 19,15.54
3752,2024-02-22 20,16.33
3753,2024-02-22 21,16.33
3754,2024-02-22 22,15.26
3755,2024-02-22 23,14.87
3756,2024-02-23 00,14.4
3757,2024-02-23 01,13.34
3758,2024-02-23 02,12.96
3759,2024-02-23 03,12.78
3760,2024-02-23 04,12.86
3761,2024-02-23 05,12.58
3762,2024-02-23 06,12.22
3763,2024-02-23 07,13.6
3764,2024-02-23 08,14.18
3765,2024-02-23 09,12.58
3766,2024-02-23 10,13.82
3767,2024-02-23 11,20.22
3768,2024-02-23 12,18.89
3769,2024-02-23 13,15.96
3770,2024-02-23 14,16.51
3771,2024-02-23 15,16.75
3772,2024-02-23 16,15.02
3773,2024-02-23 17,14.22
3774,2024-02-23 18,13.82
3775,2024-02-23 19,14.09
3776,2024-02-23 20,13.95
3777,2024-02-23 21,13.97
3778,2024-02-23 22,14.06
3779,2024-02-23 23,14.14
3780,2024-02-24 00,13.84
3781,2024-02-24 01,13.82
3782,2024-02-24 02,13.74
3783,2024-02-24 03,13.3
3784,2024-02-24 04,13.22
3785,2024-02-24 05,12.8
3786,2024-02-24 06,12.62
3787,2024-02-24 07,13.02
3788,2024-02-24 08,14.64
3789,2024-02-24 09,18.12
3790,2024-02-24 10,19.38
3791,2024-02-24 11,17.28
3792,2024-02-24 12,15.15
3793,2024-02-24 13,15.74
3794,2024-02-24 14,16.15
3795,2024-02-24 15,16.22
3796,2024-02-24 16,15.47
3797,2024-02-24 17,15.02
3798,2024-02-24 18,14.13
3799,2024-02-24 19,14.05
3800,2024-02-24 20,13.26
3801,2024-02-24 21,13.51
3802,2024-02-24 22,13.59
3803,2024-02-24 23,13.82
3804,2024-02-25 00,13.31
3805,2024-02-25 01,12.52
3806,2024-02-25 02,12.28
3807,2024-02-25 03,12.11
3808,2024-02-25 04,12.07
3809,2024-02-25 05,11.89
3810,2024-02-25 06,11.68
3811,2024-02-25 07,11.25
3812,2024-02-25 08,11.84
3813,2024-02-25 09,13.01
3814,2024-02-25 10,14.22
3815,2024-02-25 11,15.15
3816,2024-02-25 12,14.36
3817,2024-02-25 13,14.56
3818,2024-02-25 14,13.68
3819,2024-02-25 15,13.16
3820,2024-02-25 16,12.25
3821,2024-02-25 17,11.41
3822,2024-02-25 18,11.01
3823,2024-02-25 19,10.81
3824,2024-02-25 20,10.69
3825,2024-02-25 21,10.38
3826,2024-02-25 22,10.05
3827,2024-02-25 23,10.04
3828,2024-02-26 00,10.35
3829,2024-02-26 01,10.45
3830,2024-02-26 02,10.7
3831,2024-02-26 03,10.69
3832,2024-02-26 04,10.74
3833,2024-02-26 05,10.81
3834,2024-02-26 06,10.75
3835,2024-02-26 07,10.82
3836,2024-02-26 08,11.28
3837,2024-02-26 09,12.12
3838,2024-02-26 10,12.72
3839,2024-02-26 11,13.84
3840,2024-02-26 12,13.56
3841,2024-02-26 13,13.45
3842,2024-02-26 14,12.52
3843,2024-02-26 15,12.35
3844,2024-02-26 16,12.04
3845,2024-02-26 17,11.83
3846,2024-02-26 18,11.4
3847,2024-02-26 19,10.97
3848,2024-02-26 20,11.23
3849,2024-02-26 21,11.04
3850,2024-02-26 22,11.01
3851,2024-02-26 23,11.18
3852,2024-02-27 00,11.51
3853,2024-02-27 01,11.66
3854,2024-02-27 02,11.75
3855,2024-02-27 03,11.58
3856,2024-02-27 04,11.84
3857,2024-02-27 05,11.93
3858,2024-02-27 06,11.82
3859,2024-02-27 07,11.98
3860,2024-02-27 08,11.73
3861,2024-02-27 09,11.57
3862,2024-02-27 10,
3863,2024-02-27 11,
3864,2024-02-27 12,
3865,2024-02-27 13,12.12
3866,2024-02-27 14,12.29
3867,2024-02-27 15,12.25
3868,2024-02-27 16,13.0
3869,2024-02-27 17,12.76
3870,2024-02-27 18,12.46
3871,2024-02-27 19,12.52
3872,2024-02-27 20,12.62
3873,2024-02-27 21,13.11
3874,2024-02-27 22,13.32
3875,2024-02-27 23,12.99
3876,2024-02-28 00,13.53
3877,2024-02-28 01,13.96
3878,2024-02-28 02,14.09
3879,2024-02-28 03,14.45
3880,2024-02-28 04,14.27
3881,2024-02-28 05,14.47
3882,2024-02-28 06,14.22
3883,2024-02-28 07,14.33
3884,2024-02-28 08,15.49
3885,2024-02-28 09,19.57
3886,2024-02-28 10,24.32
3887,2024-02-28 11,23.11
3888,2024-02-28 12,16.67
3889,2024-02-28 13,15.72
3890,2024-02-28 14,14.87
3891,2024-02-28 15,13.79
3892,2024-02-28 16,13.37
3893,2024-02-28 17,13.61
3894,2024-02-28 18,13.63
3895,2024-02-28 19,13.64
3896,2024-02-28 20,14.01
3897,2024-02-28 21,13.98
3898,2024-02-28 22,13.93
3899,2024-02-28 23,13.77
3900,2024-02-29 00,13.88
3901,2024-02-29 01,14.05
3902,2024-02-29 02,14.11
3903,2024-02-29 03,14.23
3904,2024-02-29 04,14.35
3905,2024-02-29 05,14.39
3906,2024-02-29 06,14.49
3907,2024-02-29 07,14.77
3908,2024-02-29 08,17.25
3909,2024-02-29 09,23.74
3910,2024-02-29 10,28.14
3911,2024-02-29 11,29.48
3912,2024-02-29 12,28.4
3913,2024-02-29 13,24.32
3914,2024-02-29 14,21.04
3915,2024-02-29 15,16.82
3916,2024-02-29 16,13.83
3917,2024-02-29 17,13.26
3918,2024-02-29 18,13.09
3919,2024-02-29 19,13.51
3920,2024-02-29 20,14.09
3921,2024-02-29 21,15.02
3922,2024-02-29 22,15.02
3923,2024-02-29 23,14.8
3924,2024-03-01 00,13.37
3925,2024-03-01 01,
3926,2024-03-01 02,10.85
3927,2024-03-01 03,10.25
3928,2024-03-01 04,9.54
3929,2024-03-01 05,9.2
3930,2024-03-01 06,9.41
3931,2024-03-01 07,9.41
3932,2024-03-01 08,9.92
3933,2024-03-01 09,10.64
3934,2024-03-01 10,11.11
3935,2024-03-01 11,11.59
3936,2024-03-01 12,10.74
3937,2024-03-01 13,10.46
3938,2024-03-01 14,10.22
3939,2024-03-01 15,10.25
3940,2024-03-01 16,10.05
3941,2024-03-01 17,9.85
3942,2024-03-01 18,9.53
3943,2024-03-01 19,9.51
3944,2024-03-01 20,9.31
3945,2024-03-01 21,8.85
3946,2024-03-01 22,8.65
3947,2024-03-01 23,8.64
3948,2024-03-02 00,8.48
3949,2024-03-02 01,8.71
3950,2024-03-02 02,8.93
3951,2024-03-02 03,8.93
3952,2024-03-02 04,8.65
3953,2024-03-02 05,8.75
3954,2024-03-02 06,9.23
3955,2024-03-02 07,9.74
3956,2024-03-02 08,10.2
